timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1741766523.451657 0.20569712 -0.03107547 -0.01005260 0.00475197 -0.00105855 -0.00200910
1741766523.584859 0.13617987 -0.02721573 -0.02001657 0.00559237 -0.00183462 -0.00087913
1741766523.718308 0.21269975 -0.02521421 -0.00952172 0.00478390 -0.00112498 -0.00198814
1741766523.851635 0.21226288 -0.02385344 -0.00932668 0.00486601 -0.00114368 -0.00197464
1741766523.985256 0.20181446 -0.02080866 -0.01082148 0.00521233 -0.00114457 -0.00205895
1741766524.118519 0.20394938 -0.01921049 -0.01006894 0.00515925 -0.00133444 -0.00226207
1741766524.252100 0.21344051 -0.02211148 -0.00845321 0.00480128 -0.00106459 -0.00245303
1741766524.385391 0.21732182 -0.02220518 -0.00740326 0.00501653 -0.00106809 -0.00253352
1741766524.518866 0.21761341 -0.02308003 -0.00815620 0.00456292 -0.00097424 -0.00248074
1741766524.652331 0.21617750 -0.01884301 -0.00896081 0.00426562 -0.00094866 -0.00223030
1741766524.785754 0.14778940 -0.00364484 -0.02602223 0.00407005 -0.00105487 -0.00048635
1741766524.919182 0.21589027 -0.00434970 -0.00922675 0.00444456 -0.00145797 -0.00203791
1741766525.052561 0.19635891 -0.01118513 -0.01070722 0.00552497 -0.00139477 -0.00197940
1741766525.185979 0.18369915 -0.02918441 -0.00936597 0.00580643 -0.00119305 -0.00229017
1741766525.319519 0.18486106 -0.02769376 -0.00881772 0.00500819 -0.00151377 -0.00269644
1741766525.453073 0.18492097 -0.02589315 -0.00926137 0.00454668 -0.00152752 -0.00286264
1741766525.586388 0.19082676 -0.02709200 -0.00755142 0.00422890 -0.00147722 -0.00300188
1741766525.719908 0.19381128 -0.02575273 -0.00684468 0.00420268 -0.00162650 -0.00308737
1741766525.853271 0.19305205 -0.02366833 -0.00743981 0.00433996 -0.00138602 -0.00300037
1741766525.986712 0.19408268 -0.02400827 -0.00730372 0.00452482 -0.00146442 -0.00294359
1741766526.120007 0.19601514 -0.02372236 -0.00711259 0.00492065 -0.00141933 -0.00293386
1741766526.253520 0.18605070 -0.02611605 -0.00661527 0.00429304 -0.00167419 -0.00303170
1741766526.387367 0.17675064 -0.03848577 -0.00682590 0.00311605 -0.00189730 -0.00303102
1741766526.520351 0.18516040 -0.04201155 -0.00561208 0.00415505 -0.00195414 -0.00285092
1741766526.653901 0.18735036 -0.05804112 -0.00418627 0.00474248 -0.00247917 -0.00299038
1741766526.787297 0.19171196 -0.05007918 -0.00319586 0.00488735 -0.00226500 -0.00300469
1741766526.920809 0.19044298 -0.03978447 -0.00347043 0.00497910 -0.00183681 -0.00308003
